Optimizador: SGD
Schedule: Performance
Número de épocas: 50
Fecha y horario de guardado: 2025-06-02_18-25-59
El mínimo valor de la función pérdida (0.037123020738363266) se obtuvo  con batch size = 32, step size = 0.04780249616957831, optimAux = () y schAux = (1.0121355814839217, 0.09427485220192793).

Rangos de los hiperparámetros:
límite inferior,límite superior
1,100
-3.0,-1.3010299
1,4
-1.9999999,0.0

Resultados:
batch size,step size,schAux0,schAux1,loss
10,0.039262411171960734,3.7589561491917167,0.5322856826228924,0.1022106
11,0.008061883596454213,1.2220806344571196,0.0784336734542279,0.069540404
33,0.004838657381450022,3.8181488861094004,0.033145516411380825,0.09855185
99,0.005792807907897684,3.6075205084849578,0.16208459774196418,0.13637152
65,0.0376246807896024,3.462410339549958,0.016463440213495186,0.10673483
49,0.006066948818544288,2.0164929158541893,0.7868427465259389,0.13721085
41,0.0036356932683275327,1.7735142455978532,0.011271362376548934,0.07533893
7,0.008419658892552796,3.025771666449011,0.03254195256941086,0.061956618
2,0.0014955035890596362,2.0986374692643057,0.0932450284168613,0.06782846
15,0.01794160471616478,1.7995635668773011,0.5800219063271901,0.049703095
86,0.005940430394016835,1.5136045727500478,0.3268982632624235,0.07757275
96,0.0021905026181169673,2.989586832963457,0.014048097618148174,0.14761324
8,0.002623608298434405,3.4236335438234127,0.3129887347287091,0.037823085
90,0.03687849240857212,2.928652810359094,0.3999419050274439,0.13655171
68,0.0011555275079349375,3.9968426943296325,0.13079500167740743,0.18242434
4,0.035420990089254874,1.2940729445682688,0.025645615716420343,0.050217256
29,0.009995549739524606,1.4481586020199007,0.047334578069473485,0.08007489
73,0.0019653053510776375,3.068296517887972,0.04867671637444201,0.11679289
29,0.0037661317570041736,3.4056116714437152,0.043710700483385045,0.112034
52,0.00618905826924059,3.5262563452557645,0.16496974796321653,0.10997093
25,0.006612563741422858,1.149805475738138,0.012392316249787327,0.07980503
5,0.033472332570196627,1.8148334613174448,0.3970026031377719,0.048942436
46,0.004305563250721304,1.7107919181655113,0.6451446675124314,0.059275728
81,0.043777194939679194,1.9640138223674677,0.16906524002026735,0.113510855
93,0.0022915375457142773,1.9122555116387407,0.08566559972439129,0.07906897
60,0.0075292660461929,2.5499125594922445,0.01267033016344477,0.101009876
44,0.025056234494667085,2.135975097417507,0.07684129027853794,0.12349682
58,0.04000808633945379,1.6029229380720775,0.9204634053352296,0.10213833
82,0.013771547818823629,2.874251891478445,0.26971617830791067,0.095455445
55,0.004007612492179658,2.6998643844033894,0.031128451405043556,0.1097715
40,0.002177659763297833,3.131980908468119,0.06317638267598666,0.10493467
66,0.013664981876270643,3.8534799722466566,0.36487297337636915,0.11800535
15,0.04083208629745542,1.4134031516774126,0.9799757379494961,0.085909374
36,0.0012912909729429418,3.2005650488831385,0.03852878050964188,0.1104846
74,0.002249707644940423,3.5072416526023638,0.013746714069087689,0.07986602
48,0.03430634005270812,2.267317599349704,0.08203414530779159,0.11672834
90,0.007492515357446006,2.632846725413227,0.22355616816992463,0.13432725
23,0.0069723618699205426,3.680096996819817,0.059919848729380686,0.07255176
100,0.0011282580070386397,2.3380439891216263,0.012270682801900606,0.1173785
72,0.0033847071100311633,3.2107298036998575,0.37903583292759563,0.123453446
26,0.004725789679405949,2.8597255082925557,0.10231042445476232,0.065272234
27,0.048303210609389094,2.5600458011073126,0.7466727678714113,0.10962964
68,0.01833282393814877,2.996531929830098,0.10775139990823139,0.1588892
93,0.0011117901966112111,1.95545518197808,0.34926009092199284,0.063914806
69,0.0023914668911107096,2.0043621924763286,0.04253712722375325,0.0662417
95,0.0021159208014930393,2.168195055292853,0.20037530224933583,0.12228905
59,0.0019136454103221609,2.5340597438597388,0.20518698537440114,0.16787922
79,0.006364765381274947,2.608423127596396,0.05137333592278703,0.09254379
14,0.006495958904575793,1.677139539310097,0.029911404615611346,0.0735205
95,0.02203752110944453,2.746284939583693,0.09623730345653347,0.117971264
83,0.005180928014337735,2.2048005380166833,0.01775115783041936,0.107338764
3,0.0017696473087561067,3.9197232322131326,0.01975117264492042,0.06757299
83,0.0042215836709419054,2.9046105974593384,0.3574132857566575,0.114983454
55,0.009147392486981971,3.618526924309204,0.010697951186489835,0.11075728
43,0.03873764244440183,3.552719881902669,0.22744829340426664,0.0611816
84,0.004620416749973983,3.905795574998316,0.11163240773107784,0.15162088
77,0.010257096432480323,1.1210298191215071,0.5938894086551748,0.066390716
48,0.02003240328026092,1.3876814749386461,0.17567657329457442,0.070833385
54,0.0012187724635960974,2.250802047962819,0.015188663389950244,0.11183502
97,0.012773390240488063,2.501769610278449,0.9521836808971164,0.120060064
44,0.01118378227828388,1.343246406697785,0.41451206542106656,0.0721207
23,0.028827589146295574,2.7323117708600098,0.029185094238499947,0.109438665
89,0.04559382765700084,3.6536397421176394,0.2788240723824681,0.06422452
51,0.015094662528368566,3.693449848035198,0.1364602713648152,0.10312382
7,0.04325302616753994,2.046450313691797,0.8348390409761999,0.08979311
4,0.0040794276568182596,2.9162011512212027,0.013001728596822854,0.06609095
15,0.0031204818457666607,1.2658255091806854,0.06681064264936191,0.07675053
3,0.0013189981226829695,2.4841918062335764,0.04993967498132712,0.07309919
19,0.017497998458063303,3.3595933842512493,0.022441209992251604,0.074701555
37,0.034517981832578766,3.712549574747496,0.09932382619388977,0.25348312
54,0.0254039449991468,2.8056259317960413,0.026568287042889244,0.108079284
24,0.0032188193548779707,1.4044598278561398,0.2410869235244498,0.07181543
74,0.008179193438143821,1.4704814218413325,0.014871278734089471,0.08238076
23,0.0016476129821657007,3.352565174484864,0.016117472423716223,0.105536945
49,0.005484892307867854,3.2236385612607683,0.021462559543161185,0.14264098
32,0.007729876751131601,2.436335398785398,0.011655209856236873,0.10339605
63,0.030546148527395244,2.959323801214735,0.29876422397398517,0.06334958
39,0.0025716290101647768,2.6718949941852825,0.03992882304322884,0.11917165
35,0.02618588451787148,1.0694887892618588,0.11892102325698765,0.070152245
27,0.0024938724246816022,1.5903447996533464,0.08754411139790304,0.07682998
70,0.007073486462624133,2.7711913549493445,0.024322528156160428,0.12290014
79,0.0024355717578350006,3.7696070317927557,0.5051945404853998,0.25958124
78,0.030909760604961582,3.4336077315807816,0.26225049776509235,0.1998346
37,0.018800296410217448,2.362011168279598,0.036150153616347186,0.065255195
64,0.0034413001719411423,3.2902529786682724,0.12089957794521101,0.12634213
9,0.016320970395399866,3.7322831684878195,0.037677203601489594,0.120509155
17,0.011010916979591447,1.0531083913977746,0.014246530094795363,0.06992671
6,0.02055281375826123,3.484557472989877,0.15454166067022285,0.04827597
47,0.00493095840769753,3.662910852313706,0.058790090314263986,0.15114555
53,0.007312553754515591,3.584719445975522,0.12615574040536842,0.11699764
32,0.008803731019417862,2.308274441684598,0.046736282314578353,0.1033287
20,0.0188524898855294,1.4512698700161728,0.02130838627436167,0.075211346
39,0.04625379791122185,2.3317666274089435,0.17827262568211746,0.2278765
76,0.001046388689144608,1.8758036592402751,0.44859628140905006,0.068406194
1,0.004429421516157713,2.05990837882519,0.7139007895569118,0.07508239
69,0.003235139977953666,3.9740249674681083,0.022101974304682623,0.15855646
18,0.021488171078948917,1.3645483567934984,0.010435069623299306,0.06584089
61,0.0016045616586731273,2.3890693094584474,0.6551737561483185,0.10552658
88,0.014794838005741539,3.7206604382176893,0.417361111180987,0.1531852
36,0.0018692303252137521,2.8231172163360503,0.0258924691392366,0.10489856
56,0.0017509433211222373,1.3265649638636954,0.5417563360241884,0.07596564
90,0.021023060350623145,1.8679444891383359,0.18942140300803348,0.07620245
30,0.0016773240419697202,1.1586416335406147,0.7278691869740728,0.06853604
92,0.008736597394887797,1.928628534372631,0.6798256903525283,0.09262664
57,0.0027058029634553474,1.5535413550240285,0.345721655641654,0.07493342
43,0.01734432181994564,3.5452916125700455,0.8028589143164427,0.109965906
77,0.0014286396912046976,3.931987990829487,0.7703778182957858,0.12047097
24,0.04115889131550641,3.12606083202205,0.9644321815406337,0.10140676
70,0.0018914915863784936,3.047635310582696,0.06147952788373276,0.13199653
71,0.019818650731998906,3.7825661308511305,0.014576309234254382,0.14665587
99,0.003841271247869566,3.2960659673431656,0.2895675384033408,0.13404247
46,0.04521619768243893,2.712777460193221,0.28332942711988574,0.14942409
57,0.01404668568428251,2.2286622706837855,0.21292985293371194,0.077043876
92,0.001349164987303141,3.3735711981037966,0.01725579075109882,0.16879688
6,0.012140731692009679,3.839824065741751,0.03487495724322798,0.108221434
71,0.0027508052345285405,2.186323787572661,0.07071068716210527,0.14475274
36,0.0010768088069685769,1.8853471763928642,0.12494226177005001,0.064459264
93,0.01562225382381911,2.4146632133764436,0.050213310918439225,0.11581399
78,0.001512109602250959,3.870571300767494,0.24823864482395125,0.06586479
96,0.006734189788007547,2.65754769074601,0.043453833762479126,0.1457836
79,0.0033423803498724017,3.022651558006466,0.017971058322938,0.10748595
58,0.032282078645785195,1.8519340296180682,0.32061576732957897,0.10292367
34,0.016740453303631945,1.5665401306723894,0.07202111060578546,0.07536001
40,0.03152806343684413,2.7564826997645113,0.01343034355634986,0.07684517
88,0.002972338521866054,1.2834989580670935,0.186134700358629,0.08226883
70,0.002836310052427987,3.2430307637157565,0.14402539455458688,0.11345192
22,0.04906425539109743,2.4574584903851626,0.011968347805803135,0.12980859
56,0.009421051806890495,1.5801588950104657,0.010184894784263735,0.081914715
29,0.007938465007391936,2.2435835241451962,0.4933276066729546,0.058511015
21,0.015770339587460838,1.9400202625465601,0.02387377224813492,0.078017496
98,0.021882869075813535,1.3081661880397801,0.15605843061235314,0.077623636
30,0.00356246864532458,3.3132348721076412,0.3020088300112947,0.10217468
87,0.004391105221217994,1.759432440854448,0.11526197810317683,0.08138708
82,0.00855970297309951,3.4915413395104755,0.8822732714477368,0.09897237
66,0.00455159925368104,1.4962247110674172,0.6197694417863274,0.059440434
10,0.0017100905500507303,2.3733535935885333,0.46890494348741196,0.0439578
50,0.016441777554569624,3.0944004620563295,0.020256966859411054,0.11273793
28,0.005368498510308357,3.883555575839788,0.2678374894088488,0.115872055
39,0.023529074576217925,2.586457201734531,0.01908091136322373,0.10910745
86,0.0010943818317157993,1.2076025722164287,0.8568783893095187,0.09138291
8,0.0023248193274985796,3.5742868742031253,0.17120813836754653,0.06750921
13,0.01247317960401676,2.0835464819667733,0.2388836183160344,0.061783455
26,0.0011830749237650051,2.799438680650382,0.0623288408855891,0.075069234
32,0.04780249616957831,1.0121355814839217,0.09427485220192793,0.03712302
85,0.010601502585723024,2.885544638360588,0.482688021759224,0.1343831
62,0.0015438929444351306,2.181507761502303,0.06516391588093136,0.121430226
50,0.004164636985551108,1.7036597968869405,0.03654604589901707,0.08177611
60,0.02449783849184561,2.4017986581196755,0.07387283843026538,0.09907372
84,0.009751689651340531,1.1894311862491926,0.6746899963359195,0.06821267
18,0.0025304284823426336,1.8386005687406093,0.016786837239867076,0.07512159
11,0.005649361806477632,1.6298901513939674,0.024693928619668588,0.074968025
12,0.0030895609172398785,1.5354464250873172,0.608930116605917,0.058925312
