Optimizador: SGD
Schedule: Power
Número de épocas: 50
Fecha y horario de guardado: 2025-05-19_12-36-52
El mínimo valor de la función pérdida (0.029474059119820595) se obtuvo  con batch size = 4, step size = 0.05044060967708378, optimAux = () y schAux = (1581279.0888978692, 0.6216155525903367).

Rangos de los hiperparámetros:
límite inferior,límite superior
1,10
-1.3010299,-0.30102998
1500000.0,3000000.0
0.6,0.75

Resultados:
batch size,step size,schAux0,schAux1,loss
3,0.41288500008081586,2849588.378316733,0.627559847355223,inf
6,0.10019979161034918,2984233.0639145337,0.68131354329145,inf
10,0.3082069909761438,2996527.707274884,0.6641065784897722,inf
5,0.2150443293987464,2448943.9971665787,0.7272029908558314,inf
6,0.10432855272711537,2252846.5336444536,0.6944809394249443,inf
3,0.11917963988168415,2186156.1078910395,0.6586708775935395,inf
4,0.06575736324810745,2035893.1312524453,0.6283051894298131,inf
2,0.1911546913169813,2211845.4312728383,0.656204956125082,inf
3,0.2932989823867491,2932636.003122663,0.6840236202181078,inf
7,0.21603292559073714,2470042.441768516,0.6187237908702895,inf
3,0.1419739882884659,1853693.9724831805,0.7468289513063859,inf
3,0.0531099320221093,2927909.7491690437,0.7055851439561827,0.03350642
2,0.0684571974500018,1592677.0790926954,0.6748038691177995,inf
3,0.43878216858101493,1605836.406123112,0.6848136055464752,inf
4,0.07031927646721713,1617817.9028250761,0.6773604708419587,inf
8,0.06337542069819943,2871068.3246990084,0.6490250880400414,inf
2,0.0696448409044218,2903530.7784068743,0.6378646214472076,inf
8,0.238124800880882,2612555.071782168,0.6175512310968587,inf
1,0.10960569450056944,1808567.4549042475,0.6666280483914181,inf
6,0.20505500908958835,1553082.4440158107,0.7276154674637334,inf
10,0.051634136542734556,2051419.693293608,0.7462289592586073,0.039477486
7,0.07593603213738687,2132023.0404202733,0.6368504851191593,inf
5,0.38197185011167856,2072613.6351590338,0.6702102554213306,inf
10,0.05194665078248032,2157146.6918771835,0.7252590305255997,0.042782206
4,0.2742758857019504,1911236.9288504524,0.734264470501404,inf
1,0.12514731393237297,2120317.5452067116,0.6036626674616657,inf
9,0.43441266490070657,1698262.291015948,0.6563101212878106,inf
9,0.07747673886120081,2914376.791351078,0.6651307578058532,inf
6,0.12879070774130583,1563834.1023739795,0.7371739498536793,inf
9,0.054770670086097525,2325321.973231381,0.6946270341396834,0.03741896
6,0.22087165911245074,1895699.9000373515,0.7395713449209911,inf
4,0.0955730982539247,1931541.3885856676,0.6835756531000395,inf
1,0.4616858797404325,2950287.1984382723,0.7118776338404627,inf
4,0.05044060967708378,1581279.0888978692,0.6216155525903367,0.02947406
4,0.09162748797897471,2370130.14364629,0.6249527344449483,inf
